feature,importance.05,importance,importance.95,permutation.error,.interaction
bulk_density,0.9241851797807261,0.9979194143187029,1.0565866768817953,0.13254768624018978,0
horiz_orient,0.9558632097380462,0.9987447411753456,1.063836490360913,0.1326573094859852,0
pred_vp,0.9596633403892545,1.0436072143156794,1.1417094994701946,0.1386161243245798,0
shale_group,0.9448890717124889,0.9999695077807759,1.0773473692119102,0.132819987932165,0
