feature,importance.05,importance,importance.95,permutation.error,.interaction
bulk_density,1.7737027747468663,2.0559885997248792,2.4405903057315785,0.0316879407233659,0.4562041452659753
horiz_orient,1.0235247776730736,1.0907208325000786,1.1777723869343606,0.016810743547229678,0.0896931882379252
pred_vp,2.6137319789225737,3.0273529128160597,3.6016533506390442,0.04665910096138727,0.5704938461140816
pred_vs,1.742222849040385,1.897505983741657,2.086226067920166,0.029245326138035845,0.39070894216914825
shale_group,0.9381391062701665,1.0171377344214236,1.1032315657314908,0.015676643460064775,0.03356102209391901
