feature,importance.05,importance,importance.95,permutation.error,.interaction
bulk_density,1.6825732356617964,1.7236674372774274,1.7808450221980259,4.241751924397175,0.1835135816913377
horiz_orient,1.5765837531651234,1.6372923752708066,1.7170036676198177,4.0291926002706955,0.20099972969502924
pred_vp,5.484981072639441,5.779651542675163,5.983729022888565,14.223073153955276,0.20009769321897736
shale_group,1.0090263142028042,1.0120510921567003,1.016611847830572,2.490544042837308,0.017526366023055084
