sv_mean,sv_sd,sh_mean,sh_sd,pp_mean,pp_sd,x,y
23.581881626485107,0.2533615576642725,17.791403231240057,1.0960604016076585,13.355047766113772,1.0959932199758862,516250,6078750
23.80730484705472,0.25770993831952704,18.080819102624808,1.0916491402208082,14.011964276028488,1.1868076014413242,518750,6078750
23.972152041186696,0.254790889185023,18.45031146877664,1.1510834228490396,14.503886006859684,1.0381053143308911,521250,6078750
23.750108783348704,0.2603291388104751,17.93312502919103,1.1083217630005469,13.691505857937186,1.2661736208961358,523750,6078750
23.433513797420453,0.2724974869640539,17.435947348753576,1.0488480355081664,12.625551645168485,1.1644109750714258,526250,6078750
23.3446524354458,0.2724650473701323,17.384214691214243,1.019693741392059,12.449237461898658,1.112058809529094,528750,6078750
23.132958352777834,0.3014950634749101,17.10433650761892,0.9785751025603303,11.903872038574288,0.8393096910879427,531250,6078750
22.949376132999443,0.3064284443107915,16.90439331597138,0.9706818675814749,11.568817864736776,0.8401872644438332,533750,6078750
23.14946059505064,0.2929356702228312,17.132122618590905,0.9630592003501747,12.051977976348196,0.9986859460515107,536250,6078750
23.47234738438096,0.27956409952360695,17.58290591163267,1.0841944937291383,12.994445688529261,1.0961197257299928,538750,6078750
23.673369375481695,0.2646369707043279,17.930653730896108,1.089234950115938,13.758955454893679,1.197203049406844,541250,6078750
23.664054235022373,0.258661094209482,17.866356867312827,1.0547593482903743,13.657886659227408,1.205830597621759,543750,6078750
23.301133008785424,0.2925110827202221,17.328412818921937,1.0188850673941905,12.468885632906,1.099861379383384,546250,6078750
23.63308586086988,0.26636330687933696,17.888306100889146,1.0659937347321444,13.577522073846145,1.216389865695719,548750,6078750
24.145615249587724,0.260194854283192,18.71961799791718,1.1277096762231547,15.057647059002571,0.892057838968171,551250,6078750
24.174470821233403,0.2636405534123697,18.769301027720925,1.147827785580503,15.10439993230479,0.9162321814341354,553750,6078750
23.88274008420086,0.255275475535535,18.315610575467286,1.134454072650566,14.376982502155673,1.1017901079817025,556250,6078750
24.07802144917434,0.255989312729395,18.66855990504956,1.1139847059386883,14.913513444687062,0.9839917750054166,558750,6078750
24.255782747184785,0.5228138800370273,19.11297875317858,1.163468315547639,15.423884676365951,0.5084877805865117,461250,6076250
24.221507569513612,0.5067710135864469,19.072533645071385,1.1495695803335466,15.344547085026237,0.5315477885585358,463750,6076250
24.191865626389767,0.5132714247201378,18.97055002042849,1.1383078379102651,15.28813387233774,0.5533359119935748,466250,6076250
24.144913287495573,0.4866736818973295,18.862954556781,1.1444665633083106,15.254488491391093,0.5577928300970334,468750,6076250
24.100442268964546,0.4808569010101103,18.854116340821072,1.151233175406772,15.208688102854428,0.5675316446396477,471250,6076250
24.103490854442793,0.4849455832776016,18.919480083595232,1.1250994126628615,15.2342517105511,0.5893505899891629,473750,6076250
24.141452006733076,0.45114375445954874,18.974984312194707,1.1556162897838584,15.301882191428632,0.5886939133610744,476250,6076250
24.21969429749741,0.4140904149720713,19.146253002583318,1.1118224164521215,15.481574703038541,0.5350124056461993,478750,6076250
24.370588630199858,0.3816845342761384,19.374866692541328,1.1392413721285772,15.720191495255243,0.4974405690823962,481250,6076250
24.540837697600516,0.34040452695942874,19.735260230250475,1.0270566747122971,16.004166755001396,0.5063456995131224,483750,6076250
24.67137127991459,0.2867513033099388,19.931960347606715,1.0125035329522993,16.198976409250495,0.5220080504127178,486250,6076250
24.606727222472326,0.25202983741059404,19.81092424375185,1.0457338201956616,16.099538720111305,0.5988883438049086,488750,6076250
24.514591374552438,0.2246319157175318,19.600547045991213,1.0389904043576634,15.929627868019486,0.6353242153171299,491250,6076250
24.463325631617533,0.2305223054070945,19.60113187220953,1.0313358431005726,15.859066538222349,0.5254199387736187,493750,6076250
24.37677028359206,0.24475508575187432,19.484796473686377,1.0401569673705326,15.72846079459961,0.5257751373080328,496250,6076250
24.33866228790917,0.2375977825792146,19.384683454298855,1.035393777234922,15.652116064685758,0.5122742500393268,498750,6076250
24.416210596597605,0.23194341931411325,19.41141923797292,1.0652029667405076,15.74483834491272,0.5330753197842919,501250,6076250
24.536465776017398,0.24266069439499258,19.65542990130799,1.0194929832990405,15.95850955760039,0.5196404571073958,503750,6076250
24.534405257760085,0.22714357823819337,19.61851453576397,1.0248965597123672,15.916734875806949,0.5054222183367744,506250,6076250
24.44260013053537,0.23053102716339585,19.44954110809565,1.0328405808586683,15.734106029257592,0.6364337435146914,508750,6076250
24.235275828968952,0.25024808965966955,19.002987035624873,1.0907264478091145,15.326341582396779,0.7206633483525372,511250,6076250
24.09750576762162,0.2600848936391355,18.72530858180132,1.1619567858561197,14.994987033201452,0.8218017788247814,513750,6076250
24.021570927027547,0.25332596569581484,18.45568116978276,1.0948402655717,14.734177301710854,0.9615066523453969,516250,6076250
24.127544168326292,0.2571281333900575,18.724761690067453,1.0836532978357782,14.994024861437204,0.8716766980609582,518750,6076250
24.19238730157796,0.25217225558345496,18.71536886715841,1.1160054683410314,15.081400911225124,0.8291695163534176,521250,6076250
23.872747329779276,0.26546678275018676,18.170543488599186,1.119156890699377,14.131303261112018,1.07358387139472,523750,6076250
23.50749298403261,0.2776503386741855,17.498495706574246,1.036049686050129,12.693036699451602,1.1225880465414102,526250,6076250
23.438332314261647,0.28389059886187407,17.476666646647452,1.018331522662187,12.656433671925798,1.122977753258758,528750,6076250
23.2738102541676,0.28579080100659054,17.22625050204615,0.9857255796945162,12.305855069690546,0.9800650099138821,531250,6076250
22.850508856098056,0.3086939591043209,16.81607591416643,0.9505202728014789,11.47516920580189,0.5922039218512521,533750,6076250
22.695459689167176,0.29788091697527413,16.591190068618992,0.9733514507359693,11.084366536142944,0.833292703609252,536250,6076250
22.844689662776926,0.30055837197359214,16.760461513122205,0.9334654782331832,11.427105491066483,0.804667488976763,538750,6076250
23.22841008514935,0.3054582198000319,17.301708722119162,1.036686324167215,12.34348101220523,0.9053095170209208,541250,6076250
23.40450911513698,0.29788651071762096,17.494420363973497,1.0211246625744206,12.84855916502897,1.1148286709064748,543750,6076250
23.31022175326254,0.29585821388465355,17.34123477603462,1.0846239495501373,12.423833607945788,0.8705550201455913,546250,6076250
23.6283906114556,0.2722969081786186,17.930077477117113,1.1199889792889648,13.647475281589607,1.1433313444561424,548750,6076250
23.902549860572808,0.2608489702664984,18.350309514386584,1.129476500781827,14.434392108947653,1.1060593329722146,551250,6076250
23.87203306196081,0.2540709284010587,18.25099403294691,1.154654326764771,14.317908038337714,1.1209474240099335,553750,6076250
23.42503675998629,0.282812878580945,17.47903980650537,1.0485909281640005,12.874246621172775,1.2733331766966334,556250,6076250
23.66731718729342,0.27934404146524155,17.884217640096324,1.1032901199456193,13.658839563947582,1.336682736904593,558750,6076250
24.238496351581457,0.5158565861894785,19.05967625785869,1.1737770656142938,15.395231790672337,0.49128094380586795,461250,6073750
24.197541263169974,0.5013893930777384,18.964714431006445,1.156813501073411,15.30155813525374,0.5500794437521512,463750,6073750
24.161881098861702,0.4751572716500635,18.87950022219962,1.148214721120349,15.206998541096134,0.6104674613281916,466250,6073750
24.099507300452302,0.4430989566810136,18.826655112874885,1.1044629400334889,15.134948556227638,0.6219579639508871,468750,6073750
24.065635881261745,0.43839308857107295,18.701813267756403,1.1001924516593227,15.068822459673559,0.667759247108907,471250,6073750
24.042603442628845,0.44252762709332116,18.744867183034838,1.1131167652485863,15.050228363167616,0.6760214090520638,473750,6073750
24.046265979472313,0.42386122016830147,18.781883416266073,1.1534655781230927,15.076272885903746,0.6727557760378433,476250,6073750
24.165557908646278,0.3880039710600643,18.969921751712082,1.136658295110766,15.295570939175104,0.604224694879522,478750,6073750
24.34831114278545,0.34047557018837205,19.340674626736977,1.1089104571112371,15.619858567789189,0.4719011217869123,481250,6073750
24.61103860019585,0.27492726521849065,19.812433844874104,1.020053616571357,16.101422205169598,0.5678884163956883,483750,6073750
24.81392647779648,0.23116183383823288,20.129276369598248,0.9606750816190425,16.530351338011744,0.7266988425156844,486250,6073750
24.6727841440576,0.2250678765210961,19.880473609470755,0.9726657627676841,16.26169213323957,0.6868973862365324,488750,6073750
24.47886124934779,0.2350636779731599,19.5938217672257,1.0392423606794234,15.866652738630592,0.633101619718794,491250,6073750
24.40455526000034,0.24859799380934314,19.446359467766616,1.0206485191726453,15.722846659845086,0.6329053683361476,493750,6073750
24.288274662814842,0.24522320454067623,19.333686385117186,1.0273807953975624,15.572697480075968,0.5557578596717085,496250,6073750
24.135770092221716,0.2619416454671936,18.984630872783878,1.1074794351261825,15.281624142011127,0.6440496348558664,498750,6073750
24.231897378916262,0.2460935764944001,19.103918179565525,1.0530586165069111,15.399284666996106,0.600462676735696,501250,6073750
24.500145661457957,0.2325940859508239,19.590545107815192,0.9985719268975751,15.87969072813041,0.5394416739285163,503750,6073750
24.628234902342996,0.22792176994379243,19.757059081125398,0.9986345709350779,16.14366791595958,0.6069773181849611,506250,6073750
24.627232896163942,0.23325171372097198,19.78180268633674,0.9773377605305538,16.106926181872506,0.6367241889522309,508750,6073750
24.5216884884645,0.22751990780293702,19.513953988992846,1.0652979882640117,15.846586346450055,0.555516838382315,511250,6073750
24.424955269024505,0.23404357510531093,19.281730650364466,1.0779414694966136,15.663080724740198,0.5963993029785223,513750,6073750
24.39438809069886,0.2425565640161853,19.23956968410017,1.061304273596263,15.591552968685573,0.5315427250994134,516250,6073750
24.35873759995034,0.24305452257083432,19.107935753356184,1.0864324052410388,15.48225343576384,0.6580151648181957,518750,6073750
24.19393563628659,0.24858701425799953,18.77783222955668,1.1068642180268282,15.104114352055236,0.7286798669761066,521250,6073750
23.85162165008796,0.2655125367701686,18.098508831652023,1.0896884015412367,14.01343913279651,1.135629093396554,523750,6073750
23.706012514094915,0.26686922511189654,17.84846588310214,1.0969687011410758,13.43535021848173,1.0639341008476901,526250,6073750
23.69389966007942,0.26289908348341084,17.830478629260107,1.0868918839996662,13.442876515705777,1.1357915951334656,528750,6073750
23.638925066547934,0.27263235760597176,17.881865898444374,1.1127564978451356,13.52774040549843,1.0237106737990505,531250,6073750
23.296561736654038,0.29615929727706936,17.386446776165258,1.0026524525197098,12.477235175632359,1.0015590192955954,533750,6073750
22.93752728573088,0.31382473717844844,16.878239877066687,0.961273070964941,11.621364536324073,0.807498045380993,536250,6073750
22.88164160456768,0.3031093689764098,16.792388936519863,0.9464987556322985,11.501997413402005,0.6968047837843271,538750,6073750
22.9135721830314,0.30435371927193733,16.826184937186458,1.0026691467105886,11.613660951376866,0.7987657705891534,541250,6073750
23.365289158451535,0.2830996726814454,17.426450060927436,0.9960101004490428,12.680432661814297,1.0703161035565845,543750,6073750
23.72128377570718,0.26370738409738953,17.970318168707767,1.1135038565936213,13.843475319583273,1.0972412335961492,546250,6073750
23.806396254556045,0.26170719305569745,18.135643181807033,1.1042030594308423,14.15139829227074,1.0873925292353281,548750,6073750
23.638166314270197,0.2656370275399009,17.831451134251438,1.1218629720079651,13.526784865917431,1.1855238801637318,551250,6073750
23.27916590742615,0.3015445030368601,17.226603137958918,1.0289651127527788,12.299640585976437,0.9739131333501547,553750,6073750
23.076301289110795,0.31024864154016496,17.008927053173316,0.9701152967854235,11.843580920627382,0.9936403235448087,556250,6073750
23.393362830100575,0.28713488982182644,17.39655174435914,1.0054967897088933,12.72134155535534,1.3023355422624756,558750,6073750
24.248265443460998,0.4489445295451346,19.072905605283943,1.1142484816825171,15.374099256956496,0.5387259758166214,461250,6071250
24.209435820963506,0.4326931157588314,18.94777209539704,1.1442461617095867,15.280070250483226,0.5695706864211486,463750,6071250
24.131061103111165,0.4253737211110877,18.798050636380584,1.1076403677385778,15.148632975454774,0.6553011475237518,466250,6071250
24.046905038421095,0.40975602109039705,18.74273266432701,1.1362815680165377,14.990904027688972,0.7195371858341563,468750,6071250
23.988115742619744,0.40104186516130064,18.561303290068633,1.1409627336299202,14.84058127225328,0.786111326974,471250,6071250
23.930615091707946,0.3930141397274967,18.541847741270864,1.136775899504265,14.74067499783151,0.8526320807869443,473750,6071250
23.945708116463962,0.36980568566387884,18.568046386571357,1.1173196867763273,14.768288081640264,0.8858308064136388,476250,6071250
24.042676666819524,0.3463689824648663,18.712793893874533,1.1006455982016297,15.004672991725208,0.7835578927290666,478750,6071250
24.19997682911154,0.2937384716767368,19.00984335961576,1.0760147347594975,15.35047395629822,0.6461443484886726,481250,6071250
24.54566681676936,0.2423231776775027,19.66202671864091,1.068422031616787,16.00837071895227,0.6433365672478842,483750,6071250
24.869057606395625,0.21882734833669062,20.2807914818773,0.9159612093189309,16.723316357586995,0.82168967047087,486250,6071250
24.76508802284792,0.22404114584490536,20.04997218192098,0.9784014657359064,16.450666188412093,0.7281937990576965,488750,6071250
24.536774487678148,0.2235607382721516,19.701581911889676,1.0315242946699956,15.995421779901001,0.6353947977817814,491250,6071250
24.408066965694353,0.24177297088710836,19.392980249786927,1.0406419032551457,15.746862849866,0.5811423819451974,493750,6071250
24.276744602634476,0.2467918082114821,19.188919855299783,1.0680602197208442,15.513319320490567,0.5087574137700661,496250,6071250
24.088750484833135,0.26297888003518494,18.88705300297867,1.077912286736229,15.136909888460487,0.7205943024216198,498750,6071250
24.10842635586912,0.262693636324396,18.800275757602837,1.0640040128993884,15.120013862150303,0.7374176430053655,501250,6071250
24.35407570339247,0.24448520422044911,19.2969121540654,1.0402722324353204,15.645317846409666,0.5309573920506547,503750,6071250
24.488682030510315,0.2319345593115161,19.507723467871568,1.0061810188188018,15.88124012007578,0.6031949343756023,506250,6071250
24.62179823526961,0.22585808206125602,19.75244794588334,1.0030129878782923,16.117903178242113,0.635215400878924,508750,6071250
24.640618187434264,0.23424249751661017,19.711714271095797,1.0466046824662283,16.114797774968526,0.5950977319337826,511250,6071250
24.641768752100276,0.23089810317081255,19.678037044050974,1.0468501972251245,16.035280022201633,0.4297484349151171,513750,6071250
24.52189752673756,0.22983139003638195,19.42448782703279,1.0517732221414815,15.816382310620892,0.5281090881596822,516250,6071250
24.35590842208946,0.23897756868368053,19.126206955377814,1.0762009971807291,15.473471331140079,0.6140406734411608,518750,6071250
24.086497146512993,0.2540138113881227,18.505115428316135,1.1463750733501572,14.837476060803857,0.8579145004354908,521250,6071250
23.81193665302163,0.2691346615812837,18.029072821937913,1.0974304276352285,13.876687594602208,1.1598157666938476,523750,6071250
23.776740682206366,0.26366681402206155,17.922080954905443,1.087981211191312,13.717144016136608,1.121009743295101,526250,6071250
23.884530055828883,0.26817990968579836,18.170539752598593,1.094917929741841,14.135637228257952,1.0883856403161203,528750,6071250
23.921223519007963,0.27069283898468777,18.280718288965673,1.0810220186943844,14.35668791109314,0.9754101542741317,531250,6071250
23.80221090300853,0.2671514295769923,18.093625877925685,1.1077032229765809,13.992412913315329,1.0674151305704773,533750,6071250
23.68379276830415,0.28043279295157275,17.96250155689804,1.103926737765183,13.693131610381267,1.0973321401950449,536250,6071250
23.629640886803077,0.2674431887509977,17.91938580608213,1.083161128563126,13.622589760315355,1.0702725659563148,538750,6071250
23.513501223888255,0.2840712531144522,17.679406677134192,1.0589795073527983,13.193819106583131,1.053274317964672,541250,6071250
23.726052720464498,0.2567572012634442,17.988212737463105,1.1188739486339407,13.915231086661088,1.0127885836079351,543750,6071250
24.041426850714,0.2768567223684252,18.5468306500013,1.1098921413643754,14.864859295470382,0.814316970272065,546250,6071250
24.096827368435626,0.26100644545155816,18.62981486259059,1.1325528236689213,15.001787575888338,0.67696639709034645,548750,6071250
23.732593765172933,0.2580925758647886,17.95059516471608,1.0690122507624893,13.72766786999484,1.148201616033276,551250,6071250
23.0576223433448,0.31257446797197225,16.883366299594886,0.9356244728312677,11.697691455274478,0.9509941522563786,553750,6071250
22.877371985320472,0.3037505751697688,16.707824677805814,0.9535436098547116,11.366485670354624,1.0190449636401893,556250,6071250
23.034397641977506,0.3048114207366598,16.937072998473063,0.9212431663646186,11.713703547869711,1.1508214670820915,558750,6071250
24.249671545734646,0.41362619038891646,19.026596983559944,1.1494483605562578,15.404995810378185,0.5034982050121721,461250,6068750
24.173772051745072,0.38451717411600533,18.862188757325207,1.1412747695189154,15.212214183697544,0.6381350286418053,463750,6068750
24.049398454374582,0.3825404657763542,18.65688844442147,1.1789931034816976,14.964260668666189,0.7780958915949174,466250,6068750
23.948185813043906,0.3460717616374861,18.558294031001697,1.1378946516575386,14.689239294990582,0.9429973528650012,468750,6068750
23.913008927603187,0.3397252468816052,18.421649250811964,1.1406524328690122,14.55087245737598,0.9678670821698636,471250,6068750
23.840958272246464,0.33783521139106476,18.381797683065205,1.0713522452327795,14.401546362799065,1.0132556352604367,473750,6068750
23.833721832267784,0.3173215177858549,18.32754667144891,1.137606542954869,14.401613068244052,1.002098248917267,476250,6068750
23.964642124546142,0.2765092482674975,18.546247876812025,1.1318966688550913,14.749207528776962,0.9592343159788721,478750,6068750
24.109228809600808,0.26835027525029487,18.83319753703047,1.0745294404925203,15.11193111226553,0.8402666940092198,481250,6068750
24.46540285127434,0.22956986290890313,19.50423055418203,1.0428979820890614,15.801649747542625,0.5285526094683448,483750,6068750
24.84133699911841,0.21766751074239857,20.182358587534583,0.9705178501494564,16.633136677143884,0.7423776963774454,486250,6068750
24.827372610989016,0.22480695745575438,20.17455837160875,0.9713970088217919,16.583929019288654,0.7315871890750099,488750,6068750
24.675161305465803,0.22339621935597004,19.878271704577077,1.0349188141338785,16.224077809165966,0.5719753251680465,491250,6068750
24.551412427488355,0.22025272958812694,19.683162113079838,0.988886958637376,15.979788385224664,0.5731702800146806,493750,6068750
24.360970037863417,0.23482658760583966,19.329902024443108,1.043162273083262,15.651774744307343,0.5791212233121559,496250,6068750
24.308476069873137,0.24659234601755867,19.167110825391678,1.02936287645987,15.533025031284732,0.5364241198399081,498750,6068750
24.18623275782365,0.2669603784215608,18.93565474714702,1.0940766399167214,15.351528517955277,0.6089935442159349,501250,6068750
24.319545030152923,0.2505614951188767,19.139285142088337,1.0610880709660455,15.560235050181081,0.5854910281172151,503750,6068750
24.419813834212952,0.2362064285537442,19.353228150202423,1.047627632761028,15.728538536703732,0.5066647172085188,506250,6068750
24.47860732254419,0.2319508680256388,19.446312895190328,1.0507001388158976,15.855414317938255,0.47832778546368254,508750,6068750
24.505286772691214,0.22109593328648308,19.485744384723514,1.0175394775812692,15.863234624109595,0.5684025246449665,511250,6068750
24.605205676664216,0.23507973959718534,19.616304184597535,1.0606713905329397,16.032364948952356,0.5381070360242294,513750,6068750
24.568572270563845,0.2332242833156274,19.540235724637164,1.045243636559965,15.932899285945856,0.48259726809086456,516250,6068750
24.36064482276767,0.23923097275711486,19.053459589976246,1.1000770696881794,15.518401135926936,0.48834704007990376,518750,6068750
24.053674046889547,0.26720613082933636,18.53328735328195,1.1233565201597775,14.809074174239722,0.8627579509960766,521250,6068750
23.831431669681674,0.24497301635520954,18.068649382194394,1.0718913757415458,13.990370701160982,1.0771751491875112,523750,6068750
23.86820246841669,0.2549483250452003,18.063722311238685,1.1521530975917236,14.011674522306851,0.922119391923286,526250,6068750
24.06490027742278,0.2517452313990165,18.45126064341111,1.1175253273278625,14.663329411173212,0.9174853117799611,528750,6068750
24.18355255243956,0.2515316399505903,18.743195869018717,1.0731266414731848,15.01877068298091,0.7902660404139835,531250,6068750
24.121732095975435,0.24781649453963836,18.635738374990233,1.1132913139658118,14.92630928771381,0.8144951187870457,533750,6068750
24.079724232031346,0.25993715075857876,18.681380404715053,1.1619894595360067,14.999727418256116,0.6001055858312223,536250,6068750
24.06146376699425,0.2521479421146828,18.648865838240688,1.0849992409934177,14.990035784937122,0.7115999846408129,538750,6068750
23.99674382782226,0.2620231966885333,18.49985102603234,1.1363966280695676,14.791197537778427,0.815896130852095,541250,6068750
24.168536581118726,0.24599177174990608,18.745115461659914,1.1481315333320201,15.114538293790446,0.54908722707319,543750,6068750
24.368087172422303,0.2322875903325385,19.064704316209305,1.0856665008203308,15.495976305327725,0.49042268651105525,546250,6068750
24.246257144908363,0.2366210952526955,18.856562710952772,1.0882796413395226,15.272512736555255,0.6090270119186696,548750,6068750
24.01052737840004,0.25412796315246977,18.374845195500544,1.1144317923578266,14.648060564821769,0.8425007597992612,551250,6068750
23.519694259648894,0.26129980782384193,17.507434171292957,1.0013052542487741,12.850690562091096,1.1134212515883417,553750,6068750
22.988243075709192,0.3131683399003069,16.828412017837213,0.8976439104792194,11.544379002655491,1.0016756017014508,556250,6068750
22.79116125286944,0.30019519614394674,16.58239661100868,0.8958161187015535,11.050943317471587,1.0995754264544977,558750,6068750
24.218073117932118,0.3470923988122432,18.99745832561709,1.1584698831625497,15.36662570851873,0.4609812892526943,461250,6066250
24.112775284879007,0.3270784940624837,18.76588304523153,1.1354467215284274,15.090380926915053,0.7167497189901775,463750,6066250
23.951252692982344,0.31014049294805124,18.552493199279738,1.0777490012064774,14.656532188167196,0.9790564620538296,466250,6066250
23.783176410967094,0.26359822402848176,18.261664353900937,1.0902390318835942,14.155011141997315,1.1881525699124684,468750,6066250
23.831678639948272,0.259023144477229,18.35152599451986,1.1206643986285614,14.278391343891442,1.0855121856624252,471250,6066250
23.751455470879378,0.2501174890107648,18.180435372035006,1.0921686273472135,14.05628469607371,1.1485046742074643,473750,6066250
23.72118505864177,0.26364852079065515,18.158327175822226,1.0924441669593876,14.026882731620278,1.0113591919611409,476250,6066250
24.00085240856477,0.2527554439047445,18.656202253179693,1.1220425186393106,14.768620646372497,0.9576296683971987,478750,6066250
24.213595675860056,0.24916592327303405,18.97350969507175,1.106527060028901,15.29500370498953,0.7050624334248515,481250,6066250
24.499411316267988,0.22315093352424165,19.53506814675907,1.0618963045415906,15.839998403156223,0.5546883682071942,483750,6066250
24.710945016846605,0.21610632698736695,19.92689247697183,1.0146899729662848,16.2681264647256,0.6751934180585216,486250,6066250
24.90380449967095,0.20612218907165444,20.240135740679655,0.9606381116921384,16.77393658562516,0.7542865945739372,488750,6066250
24.855775173578575,0.20434407521577833,20.17002676785449,0.9886416941655994,16.640639465762735,0.7000349884103735,491250,6066250
24.799783023470063,0.21594876492460496,20.121550246499638,0.9815631869806124,16.498270033830554,0.5145160334859017,493750,6066250
24.669496490705594,0.21473051815855265,19.816385657441508,0.9911046374294257,16.199093867216305,0.5250795997399224,496250,6066250
24.607735775599618,0.22360985514178927,19.661934068971135,1.0167819457095,16.073399355528153,0.5512596729277159,498750,6066250
24.51744587867341,0.22394260158683044,19.54699067507385,0.9877130545850417,15.903790292553053,0.5085293454524209,501250,6066250
24.344195635760574,0.2335312587587099,19.225996623719276,1.0336436438810739,15.598978005640886,0.5510699062975309,503750,6066250
24.394165878650078,0.23721122657319263,19.27248000254969,1.027258751174544,15.691312133712778,0.5200494686988194,506250,6066250
24.426040851134726,0.22951712327683024,19.375430780577226,1.0364614516026578,15.75357440375496,0.5309650864960848,508750,6066250
24.32005667917583,0.2379529797103733,19.116750872977462,1.0355062772643862,15.559527457058865,0.5038502189225753,511250,6066250
24.27456716542899,0.253245065345915,19.08668460599308,1.0655871703684987,15.48785249231551,0.5179045716532429,513750,6066250
24.35465625888742,0.24226397689150603,19.104456253192918,1.0786346709795929,15.577970432324257,0.5072312305139242,516250,6066250
24.38863316672362,0.23685593731845198,19.17230046973923,1.1048536888777576,15.628538714313265,0.36475094203237335,518750,6066250
24.283878367857437,0.24604366271567205,18.886288554954437,1.1072116686221132,15.322638606253726,0.5825199321831966,521250,6066250
24.059667190791867,0.25593859402760377,18.40513100777349,1.160592413395288,14.73111963160527,0.8409331635519949,523750,6066250
24.169894801618607,0.25440863659334206,18.64778793992469,1.14734479472682,14.967129278997444,0.7961954407277266,526250,6066250
24.366771733426738,0.23410932805049667,19.057384024259537,1.0756429196076318,15.364315573193597,0.5693160927633895,528750,6066250
24.368853739487268,0.24270750515272646,19.04233845269598,1.1149101599932587,15.40348481595691,0.585947055938533,531250,6066250
24.32944328561463,0.236882609933177,18.997042525199994,1.0749675437267883,15.34139454039051,0.6311723470434816,533750,6066250
24.281362842850186,0.2388539785032323,18.948576079161086,1.0739477412942535,15.317487739151769,0.6011687808595072,536250,6066250
24.200026174389293,0.23606648131457997,18.829548707855825,1.1097430632321126,15.226807246398833,0.558958013592163,538750,6066250
24.203196269468958,0.24173007965294815,18.857148416662916,1.0605361691152224,15.235840348863826,0.6211312951903929,541250,6066250
24.43798098347231,0.22099535533777365,19.221890336477873,1.0566897364336405,15.657384699371724,0.48083309520157075,543750,6066250
24.267010107010762,0.2352173783249573,18.84893870177415,1.1017176709236731,15.302175908159155,0.5031268640330694,546250,6066250
23.90002314549334,0.2535918380356613,18.23766310476282,1.059918823722777,14.36110260731893,0.9674492121503514,548750,6066250
23.759459192157344,0.24619469941219857,17.895294531035777,1.087939208367581,13.76242650599158,1.104317712029464,551250,6066250
23.763196613922283,0.2452731819859206,17.946193189541436,1.068099145286605,13.754363744543502,1.147493818244024,553750,6066250
23.279514171754613,0.2775541002663319,17.237498790112824,0.9968264600676026,12.235018659503751,1.0423944879115414,556250,6066250
22.896251733471654,0.3152687148283466,16.69793131756139,0.8801998804957227,11.261510751991606,1.0484852707731105,558750,6066250
24.16196295408862,0.23874133170871967,18.899806706181952,1.083064409874797,15.167094220059605,0.769363545527966,461250,6063750
