sv_mean,sv_sd,rhob_mean,rhob_sd,dtc_mean,dtc_sd,dts_mean,dts_sd,x,y
24.507362521810126,0.3936562850446956,2563.9844768655676,34.95372025179301,240.44721873650192,5.797282098257813,402.976031805124,13.767501197702742,483750,6076250
24.62860170582068,0.34296389767952407,2562.383189720423,36.79524202386654,242.36579997033553,5.326586178437913,405.38224053819266,13.565627112608995,486250,6076250
24.608342367864193,0.27731299114355135,2557.8065141454554,34.24189347517763,242.03634085546116,4.63521577607553,403.3898812241665,13.696619073482216,488750,6076250
24.51127579231175,0.2675424970607345,2552.178741244705,33.571010030713325,240.4731111002608,6.337884266573872,400.3606761880682,13.908934609350318,491250,6076250
24.46823578657946,0.27132342876695315,2548.389798342799,38.274711539393564,239.9611863617324,5.961607512624985,399.708675341443,13.679211140782295,493750,6076250
24.38590165887943,0.2844182815869387,2543.929521738704,41.49999587359334,238.2692811217307,7.8688925664746545,396.90379590697665,13.577035246664492,496250,6076250
24.342107947147518,0.27569674257766635,2544.230345299254,37.09549178402125,237.6917701194242,7.220489855698038,396.17141136049264,13.541521740073993,498750,6076250
24.403165060627636,0.2809636747475636,2547.034314251926,36.55037650219724,238.67244896178616,6.732703332737834,398.01347836268036,13.314524348556718,501250,6076250
24.529751752550215,0.2669876731035289,2551.7273090438443,40.52568234890916,240.20192991597668,6.612013240135951,400.2254330758015,13.574565154941368,503750,6076250
24.539925274986793,0.27328687280748626,2554.25387840426,34.70702859650847,240.3008370825023,6.193852460281101,401.5593993529969,13.576309737180953,506250,6076250
24.465178233773877,0.266831849462222,2551.787149906677,39.01989016446743,238.0651427263447,8.067110636141436,399.67456470081095,14.025940201024602,508750,6076250
24.236456284380413,0.2969039755075292,2544.732481824638,36.101514124666174,233.69581073294069,10.412135876309197,395.67998251725237,13.429101843213562,511250,6076250
24.105926197412522,0.2930805765609178,2540.6401622042295,44.83893074365509,229.28048089608833,20.051434890563687,393.9586904933911,13.643518055045577,513750,6076250
23.99655045893875,0.3068876964726464,2540.2831544671244,42.176480940658465,229.01734276530323,9.526245661276839,393.04993730945284,12.660131011411245,516250,6076250
24.119317091206785,0.29574851242276834,2548.140846298591,36.949994491504455,230.74536642585286,12.583022520995302,396.4300447122487,13.637949256012083,518750,6076250
24.167365955904767,0.2874957808614074,2550.4036255885244,36.13795693810606,230.85511823728342,16.74926655090765,398.24131989183945,13.68502885239188,521250,6076250
23.894594792063312,0.29739490704261545,2541.73894689806,42.25597887128166,220.7348641681478,29.775609461635266,392.00632838557215,12.953894742090347,523750,6076250
23.509443126112345,0.3001859284815848,2530.705347100623,53.92598209429839,195.75691779702296,53.32745163517443,385.03578244417946,11.93697195859467,526250,6076250
23.430106992052167,0.31041424134377255,2527.341964949847,56.14324963679805,187.81596681347196,59.78951235851591,383.90984259890814,11.724535802547303,528750,6076250
23.256765687726443,0.3291255861998429,2519.3997113459923,64.50905785349048,169.01249185849215,67.99897313039284,381.094025084283,11.866936196520669,531250,6076250
22.867339412895696,0.34410698693842257,2505.1553512242817,74.39602043970332,128.03145566080724,68.85715308388762,374.5694196419314,12.015071510356337,533750,6076250
22.720966144632225,0.34270345796625634,2497.2019985786287,78.94199854502817,112.2568072254669,66.10831957591944,372.1159730655737,12.326226627779992,536250,6076250
22.85285626163633,0.35164144154759325,2500.044954249525,82.4670157790799,124.45492120793106,68.81300150589522,374.41224800306725,11.819348085180149,538750,6076250
23.212494278470526,0.35521927234451406,2519.2166285633602,57.574237859632994,165.95555411425156,66.96350017455757,379.70389342473635,11.367149376398922,541250,6076250
23.398916971435565,0.31379585555641515,2523.5256678466485,58.666592448282564,180.943383950819,62.932251871973214,381.87899172822455,12.061105497676003,543750,6076250
23.32020292832983,0.3309913253355397,2518.9565241645646,63.32472505824111,171.5845883661765,66.44581900467755,380.34331274868634,11.84541859835664,546250,6076250
23.618192094768073,0.3068102268731302,2532.003433965903,49.806961764592224,201.13001830400827,50.74906251712633,386.2614499360901,12.592101549406397,548750,6076250
23.91182296959189,0.29820817642437975,2544.1026715224725,42.63632330691397,219.69728999860232,33.74941029592453,391.34573902659514,13.306960029460217,551250,6076250
23.866700191898836,0.3071117600734526,2542.592679530849,42.665161643402485,220.89644307301398,28.80161557878617,390.7012028636342,12.93525961737529,553750,6076250
23.44345959242143,0.3217819685235395,2531.403858855476,50.36360387852308,194.03589177318003,54.93630519087343,382.8291767503979,11.628541847375459,556250,6076250
23.659163579761195,0.3108778182984766,2537.418381483476,49.47357791886365,212.9421444058777,39.15625674159828,387.3930351891956,12.239368716604956,558750,6076250
23.506395076888655,0.6520919314887865,2577.946072655182,31.387682303621187,210.61069899679393,30.363768913354754,394.66257685233046,12.959835629219516,461250,6073750
23.39295558632117,0.6302676165310036,2579.197403599298,31.613449141701736,203.13539599395446,35.89110028738925,393.91072752325744,13.08122005137547,463750,6073750
23.438803599014207,0.5937030701741732,2576.3517388317086,29.26399453093285,203.85492665936863,37.76809758330287,393.25862267901977,12.895373643387503,466250,6073750
23.60918781002144,0.6094755691262845,2574.153318574404,30.329250589405483,216.79182818561821,22.885547432170025,394.11250981482425,13.398332970866857,468750,6073750
23.68762314394017,0.5812683454404656,2568.8010319602486,29.011515860491766,222.8976122662423,17.663915293135208,393.4755295004834,13.015495119613913,471250,6073750
23.758577316859476,0.5731866676173892,2562.092455292314,30.333585667544664,226.96544749576418,11.859821625379693,392.717830444606,12.388817773922266,473750,6073750
23.863616010393283,0.5135026784416992,2556.9201316824633,29.434212012498172,229.2657972553676,12.589387216964349,391.94999730340004,12.499499563854087,476250,6073750
24.03938682552431,0.5048825910052488,2556.5448955591883,33.7172315333131,233.0471384909133,10.23440630925732,393.9995803845177,12.611333170458252,478750,6073750
24.305989206962597,0.42177926364489776,2558.109190122502,33.988423885346734,237.34328247717647,8.150260872893794,398.40876874945843,13.535139649782534,481250,6073750
24.581895546421645,0.32461963854917697,2561.8645972098166,37.63221217682143,241.7163994291914,5.699005066464174,404.1569452213629,14.054831172929953,483750,6073750
24.78512130889666,0.26531841477423657,2563.8344751809186,35.11231873719776,244.67995461301072,5.953896785725018,407.57180201338366,13.884992897572538,486250,6073750
24.673226294739433,0.26344749113984595,2556.4756075901355,33.427139971719875,243.41487816690253,5.703333084626704,404.6115238913261,13.993222004501305,488750,6073750
24.472044528268835,0.2855168225554538,2547.380385143336,33.44001598312805,240.64721433489836,6.0175406782444645,399.72213383489344,13.716113450409228,491250,6073750
24.38668150460286,0.2745523238700946,2543.296710970362,36.476680561193625,239.1072256625956,6.412040548997906,396.975405501959,13.767965107182903,493750,6073750
24.269999909940932,0.2850193964901768,2535.1405529078397,48.57163617018793,237.2966860995389,6.775314220137927,394.04630749494726,12.874439429294803,496250,6073750
24.16276167069983,0.29771868609786933,2533.654366549941,42.30670717809427,236.16354189275614,5.414521908796922,391.8373302726426,11.961542934732883,498750,6073750
24.222393500249883,0.29107245495084394,2535.4588588750557,43.529544028955634,235.85520578562995,8.262845344778567,393.1938725465399,13.032461338304435,501250,6073750
24.47754441299558,0.275209851834046,2547.718356939559,34.15672975088529,239.8296086288778,6.199293897028523,399.01558762693725,13.511457652975201,503750,6073750
24.61561673489176,0.2664499712251175,2553.631173289109,32.63465285814194,241.6765734899507,5.532163905197972,402.9364725208018,13.609970439099893,506250,6073750
24.62469190249528,0.27016230756891013,2556.1780847827067,37.33410589139802,241.22589102243825,6.106031820394254,403.99502053675417,14.1621665777077,508750,6073750
24.49756194492141,0.26392964924849477,2553.0576528233833,35.2966871108504,238.65880929258475,6.8603948485498485,402.21889121189344,13.986911042312505,511250,6073750
24.425314043468887,0.26956483598191416,2551.9444656012106,30.84097565418654,236.76018926692836,6.966731228666423,401.2377909387662,13.808159187583966,513750,6073750
24.396693736168626,0.27087103665878504,2553.5969540791575,32.49523876891279,235.99147066981158,7.396318407178181,401.5294748797812,13.853271876401728,516250,6073750
24.347724627870583,0.285030952361465,2555.216981636829,31.348583831445058,235.45401393675675,7.721213354247889,401.90936280603665,13.650255325575081,518750,6073750
24.176418649853375,0.2866628283051639,2550.8027997366994,36.281083117534195,231.66222693294208,13.236626846224576,397.9026239351796,13.475279832371028,521250,6073750
23.847251121233956,0.29635559881871054,2541.3989961454768,40.95786196848654,222.53030275062622,23.6522906004906,391.4496105038476,12.748449236466243,523750,6073750
23.69661573807343,0.31877924826030685,2537.4458241848342,41.565575121350996,210.6515869311072,41.11029226487898,388.94919239961075,12.302041929088821,526250,6073750
23.701823484995334,0.3142380822218471,2534.5488895079966,52.256941681163816,209.08036657675217,42.344180449370356,388.38526651476144,12.362688537009792,528750,6073750
23.637898835278225,0.30934019996717127,2533.308394268494,51.838324350284985,205.166586202743,45.62457558810159,387.22483484978125,12.378455776019862,531250,6073750
23.291611099779054,0.3369708970417979,2517.7247277376005,64.67181471282939,170.62466459343,67.22908486121831,381.0338318821855,11.445230922275703,533750,6073750
22.950310474089864,0.345148643822923,2507.016166162208,71.05993584470609,132.99299623234566,69.54303963036267,375.8351053696966,11.747848058267229,536250,6073750
22.902352072754,0.3368832031838834,2503.9813662989377,73.80413919092838,125.78100154505725,67.81133530153139,374.57088196749123,11.438723150051587,538750,6073750
22.940179457045353,0.35292162075085504,2504.666197095811,73.013338883923,134.2636902661267,69.67738636804603,375.6257798657332,10.956523188424098,541250,6073750
23.363392470697246,0.33693121293128303,2521.8277803078513,57.49810059180319,183.56750238115498,58.55152424956904,381.04898613318494,11.418315329079231,543750,6073750
23.696702884233478,0.30311881816579034,2535.407035743205,50.49370822531354,211.89723982693954,39.53839284302066,387.35263738890654,11.93379262742211,546250,6073750
23.82190211379512,0.3025381833298662,2541.5242920156793,42.70412199066856,215.76280183545418,37.10748638490894,389.14472755039924,12.950020793455897,548750,6073750
23.645985897016768,0.29993428742578704,2536.642623634069,47.08640365576383,204.25423606001038,49.30992936310151,385.98509718022154,12.802237896807274,551250,6073750
23.290124997485524,0.3407213462000293,2523.3832771680136,60.31653343257583,178.33609591387474,63.60511400253159,380.0780579163966,11.889337078575906,553750,6073750
23.086359744822214,0.34176656319717746,2516.8134145452987,68.01631642337682,159.70862376041097,69.0785820858134,377.70017395389556,11.646767169192552,556250,6073750
23.39653808120706,0.3095571968636105,2530.091815176417,48.32266671692298,193.80034748900005,55.57939428989748,382.45639640194105,11.72600717922654,558750,6073750
23.709925005183027,0.5704023450604061,2581.1829950626493,36.33384092026848,221.21108779705432,19.526523785926475,397.2841288250841,13.197879387109884,461250,6071250
23.674397344563467,0.5571752749963232,2582.4391075338935,34.228442713631644,220.03408209597518,18.161432493529464,396.3607271162426,12.935870287193593,463750,6071250
23.73045724602423,0.5414174123618936,2578.8567188808156,31.110620606714985,221.18079304067342,16.986295815929015,396.09208083223626,13.3243373539154,466250,6071250
23.721247947131193,0.5159752989981841,2572.891377542865,30.813230423782134,222.32779567558052,15.524492756642985,394.5799552324305,12.818689886622606,468750,6071250
23.724858275259066,0.5140367494037473,2564.520402125332,28.69471727830322,224.12067513065995,16.674293437480056,392.9788304959532,12.140245740728886,471250,6071250
23.78767885800659,0.45528944733709864,2558.4814848402616,31.364741633055985,227.73808835629413,11.067550874318743,391.0096541006912,12.100157457027558,473750,6071250
23.848403606446663,0.44973556356611133,2552.7694244054683,29.959568168367394,229.2824425573714,12.88547909701975,390.3939590783202,12.182333010497752,476250,6071250
23.995257103795495,0.43418164050695246,2550.835961084809,37.42706913694766,232.06954919767097,12.208189268778213,392.40138294786095,12.715646258161586,478750,6071250
24.19240459303498,0.33683276843868926,2550.8669360769113,32.09071517112507,235.8627704809248,10.622119532070059,395.0989708412656,13.170107648007487,481250,6071250
24.539384522037757,0.2856978486997611,2555.776743368624,37.38281728467828,241.52676103350828,6.18926001930609,401.4484311605854,13.899474847847138,483750,6071250
24.879490003279486,0.24424627912178154,2562.0420348927955,34.3694181012095,246.18000987461232,5.556547336588125,408.24366799402765,13.866479728019966,486250,6071250
24.760056517495304,0.26685743328940154,2555.7684033178994,35.4122105895457,244.9029103007342,5.592786433139821,404.88186019012034,13.643504809349094,488750,6071250
24.545623309387246,0.2690927042929365,2548.257216316773,35.9609687359964,242.00523779608307,5.514903855161785,399.6698893993473,13.372280937770942,491250,6071250
24.414224069196248,0.27141336360940477,2541.8369514021315,37.08147152560553,239.9267156588859,5.957857431323142,396.70101774821416,12.859262229021951,493750,6071250
24.28606794852619,0.28851238315909616,2532.809743662287,43.724165897878194,237.6327862564025,6.505959245394499,393.6648376155141,12.687247275369685,496250,6071250
24.10477890261962,0.2925509227481463,2528.0963293085533,47.034926299134305,234.7611477669819,8.404023936544133,389.9178711552463,12.306894748006563,498750,6071250
24.085458888416333,0.29952273136766455,2529.36382281375,44.509739823945374,234.01736045207235,9.768930638713796,390.2425072738936,12.452057087128603,501250,6071250
24.342264512721865,0.2797759275178993,2540.051928847783,37.487197792729546,237.9404825314712,6.294776894093189,396.15649032614704,13.464342437642612,503750,6071250
24.495512051157963,0.2705004914280176,2547.8080299251064,33.960988042267125,239.87107617599594,5.3057874679166686,400.070375656212,13.615702024247671,506250,6071250
24.61153685358419,0.25601236700338714,2554.0001254764525,30.852056454786066,241.13037791243522,5.578958013487391,404.06004720703004,13.920508680711311,508750,6071250
24.644123888939177,0.2640818893825815,2556.105589826895,31.375801972574525,241.10822131035053,6.034445567441709,405.8690292656277,13.800539877259077,511250,6071250
24.62853892435109,0.2673591441477507,2558.5577344940593,33.482468797969005,240.43178481339788,6.151482618189369,406.5218841551093,13.459411578010148,513750,6071250
24.51825166027563,0.269159719118621,2557.138553148427,28.551312046064727,238.5057331365633,6.128647299429524,404.6440595265096,13.216823682073196,516250,6071250
24.344125815355618,0.2822496528395079,2554.566233597737,31.553572167612224,235.76795369999292,6.713960414816785,401.9850949246398,13.614730123959605,518750,6071250
24.072959354565246,0.3014485381187958,2549.211446140474,34.363482160450474,230.2758785028504,13.730187203797717,396.71048472028866,13.056743427788676,521250,6071250
23.801613926750672,0.310513767551741,2540.285290353971,40.52596792348275,220.22985355896515,28.64127554506323,390.8813053034336,12.924864584650727,523750,6071250
23.792419569946546,0.29351873785148846,2540.1997168124362,42.2866978289932,215.4396112529715,36.69854968526948,390.4051184094412,12.82197319292097,526250,6071250
23.89710412548816,0.30062813823453005,2543.0456051947544,46.07289156494757,219.69815017672423,31.8193205350945,392.65675315230493,13.199634675178874,528750,6071250
23.911083399207673,0.3031608940975261,2542.200621571745,42.167947943720606,219.40536221904188,31.993447045324256,392.50821673774436,12.780104762973634,531250,6071250
23.792214453429295,0.31154877092648636,2538.8150033639718,43.58484840334051,216.88925660704015,28.94311526753713,389.27503098658275,12.372970630146328,533750,6071250
23.685113435663094,0.3244121365699184,2532.3889795022637,47.437015913249795,202.461502122868,49.815466507256964,386.9510903458302,12.022147826121516,536250,6071250
23.611389881821257,0.3071711063812904,2531.1252108154476,46.87830571431496,203.77414859655124,45.129199365300614,385.5034939952144,11.745134188202377,538750,6071250
23.530507193125498,0.3099332489881617,2527.907877466369,52.489810090473135,191.85848988893505,56.413487352914686,383.403709921493,11.779561970966359,541250,6071250
23.729129518077414,0.30648017066013933,2536.1649538471,48.41811188018993,209.94597192482797,42.03896796518833,386.75758852798083,11.79119589914634,543750,6071250
24.042924190472082,0.2855114075108016,2547.237891907996,39.5360135943668,226.27566896991243,20.992072131204395,392.83474409945984,13.065179207761009,546250,6071250
24.105968273532145,0.2973029627466555,2549.317311372788,42.49293858213834,227.89373433248477,20.23145581354305,394.47797882141487,13.766615231840122,548750,6071250
23.714008580995852,0.2987629477995038,2536.527682097185,50.9987440793639,213.30262326403616,38.241772767286406,387.03545285153535,12.627320387330899,551250,6071250
23.050623345425503,0.34612943830046583,2515.531649595988,64.42499069693042,155.41621057142552,69.47583087109007,376.1611892857737,11.863808319608271,553750,6071250
22.887632298717133,0.3582857756783261,2510.846319779702,68.00962117009021,139.75911116089893,69.66477894843572,373.92554673314373,12.056668248858406,556250,6071250
23.030976760949784,0.35366270894902746,2516.511327216723,60.14532068304018,163.63535242871862,66.74600951437927,376.9035308786258,11.258373268945302,558750,6071250
23.962816617196346,0.508466506693373,2582.2049270658795,37.66188630594484,228.49082029636003,9.199487903399268,399.68755928352874,12.924652885317668,461250,6068750
23.91671483095965,0.4818572117900147,2579.29683903192,36.64601991461413,226.7214993281796,13.757614559879308,397.6149778816226,13.225963867893087,463750,6068750
23.83142380904318,0.4025210787643681,2574.8023012656245,34.67530419696388,224.6380591737024,17.080060522882714,395.9232311520598,13.085025697741603,466250,6068750
23.794368437182573,0.42347076134085604,2567.5332528748536,31.445352717629227,223.23757212861156,22.677573649541387,393.7883201118856,12.999356979254674,468750,6068750
23.76260616371704,0.39698646755785894,2559.6696062335504,33.45306024067702,224.64419664035404,21.538363403543475,391.7378217343093,12.002953546809218,471250,6068750
23.739294282600195,0.4003245146904444,2551.3551369738416,32.27595354444273,227.3788528347728,14.35239139386026,390.0320058368808,12.359777646908547,473750,6068750
23.781310314866126,0.36755502128384376,2545.6409812153393,39.2510298983977,228.0260597755686,15.887144884969889,388.32925031561905,12.061155134195202,476250,6068750
23.92803146311089,0.30860238343594715,2544.5656471688467,36.4508442436109,231.6568192185098,14.750014378910542,390.6304135186808,12.474525643578595,478750,6068750
24.125326069178737,0.30100019818543117,2544.78229041064,34.742393396255856,235.46726362794124,8.83383596037718,392.05738953701507,12.601134233612395,481250,6068750
24.452281577181328,0.280042344137076,2550.3912474351387,35.91974113531458,240.78410079793596,6.475707431330822,398.51942001691094,13.350462705261286,483750,6068750
24.830460663316018,0.24934997931351793,2558.7321790011033,34.959148536700866,246.83366265816434,6.861423967523666,406.6098988243866,13.339830435441016,486250,6068750
24.827141081265037,0.25287757065343114,2551.5940570429093,31.20301991362952,246.35491640312244,4.163556682536978,405.38365303139324,12.450907613948349,488750,6068750
24.68374534414856,0.2629600184894558,2547.2308769116507,33.97445069062282,244.53056800422635,5.271082552492275,401.55810636684845,12.695690397742986,491250,6068750
24.530193904660194,0.26658825556316346,2538.744615345801,41.667494117002704,242.5076766518938,5.564322839580759,398.74936164728126,12.63785311674199,493750,6068750
24.37654745204929,0.2746435559698691,2534.3539865955013,40.89342585408018,239.7915756696354,5.72041364328127,395.2226360839232,12.080388674434813,496250,6068750
24.304405747253373,0.26992815059853703,2529.553235080102,38.29437578226367,237.83116149767457,5.253494306983651,393.46890905354536,12.30353928372439,498750,6068750
24.194820635976207,0.29045212674392235,2530.036686711627,41.78034432426764,236.15261246420644,8.00823690742151,391.81928728019057,12.403997790647981,501250,6068750
24.324731016590157,0.26489443563222015,2534.738993192712,47.30387035482935,237.96671484235745,5.139881632298258,395.0959484984588,12.591749015034148,503750,6068750
24.415081355182735,0.27850938453751967,2542.74089124577,38.424049453613314,238.17681762801288,6.04648438032829,398.0621067901314,13.197784172922162,506250,6068750
24.46458489490466,0.2665686293396638,2548.156666651508,28.976694075352516,238.64253657817181,6.127886731311926,400.8545748068489,13.872161856562919,508750,6068750
24.496731148229685,0.2677943138482896,2551.9876055083273,28.50707664655894,238.78355382538416,5.912557041550485,402.35911383569083,13.586291084507884,511250,6068750
24.60716146651889,0.26444356236799194,2557.3595782551793,30.25469784595703,240.29227374058763,5.806406802136683,406.1595836592515,13.674134430303468,513750,6068750
24.579615810989992,0.2746802735055953,2557.5187885019686,29.343288484605623,239.79255234180297,5.855562949608988,406.5420163526996,13.199697233917842,516250,6068750
24.36473019583437,0.28254442511882544,2555.228883550526,31.148853658753914,236.56009492445432,6.093446188531282,402.445282107885,13.6504669518329,518750,6068750
24.06156678712827,0.29567867270315973,2549.1865972645905,31.11721343865149,230.48603163597022,15.358971535100213,396.29824353603794,13.355404339605862,521250,6068750
23.829300086222542,0.29058186260423635,2542.197325283214,38.554242242817025,223.7835947581773,22.056055195839456,391.1818205370668,12.90832770280174,523750,6068750
23.876247173258072,0.29847039550671756,2542.9866614192492,41.286488323351605,223.04985475284826,24.722929213173575,392.34063989742276,13.212709807354546,526250,6068750
24.072524021730853,0.29512937547067497,2548.448552666776,41.04849445638509,228.17823170229858,15.616701256916354,395.66630337911556,13.643340712518391,528750,6068750
24.178668094294874,0.2885868560110606,2551.732368454869,36.577821654090755,229.82333799904453,16.296140062913334,398.0043071290821,14.04247071939616,531250,6068750
24.101863169713116,0.2889425299747838,2548.804433112649,42.405333584593,227.60778178917803,17.53333541379037,395.4858298809887,13.301089557245572,533750,6068750
24.068042500149783,0.2937319698448841,2543.762432811723,42.68088757409296,225.4863523263495,20.371169170785606,393.64181345304786,13.074280673810772,536250,6068750
