feature,importance.05,importance,importance.95,permutation.error,.interaction
bulk_density,0.9608981848741082,1.0042415825557025,1.0612595621873346,0.13523059053395725,0
horiz_orient,0.954267251045527,0.9932403423771607,1.038042891127586,0.13374916989594302,0
pred_vp,0.9563790943438464,1.0032665049700167,1.0794947489366689,0.13509928715036987,0
pred_vs,0.9478107550860173,1.0053088697875618,1.0884997594426897,0.13537431081515333,0
shale_group,0.9280518492411937,1.0043928962173005,1.0908411885334606,0.13525096634409017,0
